precio;titulo;dist_centro;long;lat;long_;lat_;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad;renta_media_barrio_persona;desc;ascensor;garaje;trastero
105000;Piso en calle de Lepanto;1.2147944872559533;None;None;-4.7142044;41.654030799999994;65;1;Piso;1;2;Batallas-San Juan (Valladolid Capital);Valladolid;19662.0;"Vallksa te ofrece una vivienda de 65 metros cuadrados,  distribuida en 2 habitaciones, gran salon, cocina amueblada con electrodomésticos , terraza, 1 baño con ducha , calefacción individual de gas natural, suelos de tarima y gres, ventanas de pvc  <br/> Oscilobatientes con climalit,  empotrados ,totalmente reformado en su integridad, ( como nuevo ), orientación sureste luminoso,  cerca del centro con todos los servicios al alcance , zona tranquila,  tienes que verlo seguro te gustara.";1;0;0
230000;Piso en Plaza de España, nº 1;0.3915914002757263;-4,7244702;41,6490044;-4.725865485780608;41.64906120000001;75;5;Piso;1;2;Centro (Valladolid Capital);Valladolid;32596.0;"VIDEO INFORMATIVO: para verlo busque en youtube GRUPOSUR 22016.<br/>Les presento un precioso piso ático en la Plaza de España, a pocos metros de la Plaza Zorrilla y de la Plaza Mayor, una zona inmejorable en pleno centro de Valladolid. Está situado en un edificio histórico rehabilitado en 1990. <br/>El portal tiene video-portero y es accesible. Una luminosa vivienda de 75 m² construidos con salón, cocina, 2 dormitorios y 1 baño que forman un total de 68 m² útiles con una bonita distribución.<br/>El hall tiene 7 m² y un gran armario ropero; y distribuye la cocina de frente y un pasillo a la izquierda. La cocina tiene 7,97 m² y está equipada con mobiliario y electrodomésticos. Su ventana velux provee a este espacio de abundante luz natural y de bonitas vistas de la Plaza de España y de su entorno. El salón es una bonita estancia de 16,15 m² con techos abuhardillados y con estantería de obra. La luz invade toda las estancias gracias a sus ventanas velux de gran tamaño, que disponen de persiana. Los suelos son de parquet y las puertas son de madera lacada en blanco. La calefacción es individual con caldera estanca nueva de alta gama, de la firma Vaillant. La cuota comunitaria es de 57 euros mensuales. El baño, de 5,15 m², dispone de lavabo encastrado con mobiliario en color wengué, de grifo termostático y de bañera con mampara. Al fondo en el pasillo se encuentran los dos dormitorios de esta preciosa vivienda. El dormitorio principal tiene 15 m² y dispone de armario empotrado. Frente al portal se encuentra el acceso al parking, en el que tenemos una plaza de garaje en concesión que se puede adquirir de forma opcional por 10.000 euros a mayores. Una bonita vivienda, con estancias cómodas y muy luminosas, frente a la Iglesia de la Paz y junto al Mercado de la Marquesina y al mercado del Campillo,  en un lugar inmejorable, a pocos metros de la estación del AVE. <br/>Si desea más información o solicitar una cita para visitar la vivienda, no dude en ponerse en contacto conmigo. Me llamo Ana. Muchas gracias por su interés.";1;1;0
74000;Apartamento en calle Celtas Cortos;1.798610529524986;None;None;-4.7216182;41.636625200000005;61;3;Piso;1;2;Las Delicias (Valladolid Capital);Valladolid;18614.0;Vivienda para entrar a vivir en la Calle Celtas Cortos, en muy buena zona de las Delicias. Unos 61 metros construidos. 2 dormitorios. 1 baño. Salon independiente. Cocina amueblada simple. Calefaccion de gas natural individual nueva, Galeria amplia en la cocina. Interior al patio del colegio virgen niña, por lo que es muy luminoso y con buena orientacion. Para entrar a vivir. CON puerta de seguridad. SIN ascensor. Carpinterias: interior de sapely, exterior de pvc oscilobatiente con cristales climalit. Suelos de parquet y gres. Comunidad: 40..;0;0;0
259000;Apartamento en Plaza de Portugalete;0.4234180727174661;-4,723864;41,6534297;-4.723686577936244;41.65313365;110;1;Piso;2;3;Universidad (Valladolid Capital);Valladolid;26676.0;ALARIFES INMOBILIARIA les ofrece una vivienda a estrenar en pleno centro, junto a la catedral.Su distribución es la siguiente: hall, salón, cocina amueblada, 3 dormitorios y dos baños.Las calidades son de primera: calefacción gas natural individual, puertas de roble, suelo de tarima, ventanas de PVC aislantes acústicos y térmicos. La vivienda es exterior con mucha luminosidad. El portal esta totalmente adaptado sin barredas arquitectónicas.La zona en pleno centro de Valladolid cuenta con todos los servicios de supermercados, comercios, institutos, amplia zona de ocio, parking, zonas verdes, etc.Para más información o concertar una visita. Tf. 671 455 677. Buen día..;1;0;0
94500;Piso en Paseo de Zorrilla;0.7013216022532431;None;None;-4.7321025;41.6462515;67;1;Piso;1;2;Paseo Zorrilla-Campo Grande-Cuatro de Marzo (Valladolid Capital);Valladolid;25654.0;Piso situado en zona Sur de Valladolid, cerca del río Pisuerga. La zona dispone de servicios tales como: centros sanitarios, educativos, deportivos, culturales, supermercados, restaurantes, comercios y zonas verdes, entre otros. Con parada de autobuses cercana y salida rápida a las principales carreteras como la autopista del Sur y la N-4.<br/><br/>Vivienda exterior de 67 m² (útiles 60 m²), distribuidos en: pasillo distribuidor, amplio y luminoso salón-comedor, cocina independiente amueblada, 2 dormitorios, 1 baño y balcón. Tiene instalación de calefacción por radiadores, ventanas de aluminio lacado, carpintería interior de madera barnizada y suelos de gres. El edificio dispone de ascensor y portero automático.<br/><br/>¡¡MEJOR VER!!. Solicite información sin compromiso.;1;0;0
160000;Apartamento en calle de los Labradores, nº 46;40.50718422595828;-4,7210233;41,6444745;-4.9221695;41.3175745;105;3;Piso;1;2;Caño Argales (Valladolid Capital);Valladolid;25912.0;ALARIFES INMOBILIARIA. A estrenar, estupendo piso reformado en el centro de la ciudad, Calle Labradores. El piso está distribuido: hall, salón, cocina totalmente equipada con comedor, dos dormitorios con amplios armarios empotrados y baño. La vivienda está totalmente reformada con calidades de primera. Garaje opcional. El portal está adaptado sin barreras arquitectónicas. La zona cuenta con todos los servicios de supermercados, comercios, colegios, parques, centro de salud, medios de transporte y muy cercano a la estación de tren. Para mas información o concertar una visita, mi nombre es Miguel. Teléfono 671 455 677. Buen día..;1;1;0
86000;Piso en Delicias;1.7702223089233784;None;None;-4.7212114000000005;41.6370036;80;1;Piso;1;3;Las Delicias (Valladolid Capital);Valladolid;18614.0;Vivienda muy bien ubicada muy cercana al túnel de Labradores. Está totalmente acondicionada para entrar a vivir . Los pavimentos son de parquet, ventanas de climalit, cocina y baño totalmente reformados . Sí lo que estas buscando es un piso que te permita dejar el coche a un lado e ir absolutamente andando a todos los sitios , deja de buscar ¡¡ Ya lo has encontrado ¡¡ ven a visitarlo y lo comprobarás..;0;0;1
46000;Piso en calle de la Cigüeña, 33;1.6432391096150405;-4,70942686014943;41,6475912302905;-4.7103825;41.64616229999999;74;4;Piso;1;2;Las Flores-San Isidro-Pajarillos (Valladolid Capital);Valladolid;18025.0;"Gran oportunidad: si quieres una vivienda con un precio de chollo , aquí tienes esta.<br/>2 habitaciones, salón, cocina, 1 baño ,  muy luminoso , el estado es para reformar, buena ubicación, frente a colegios, parada  de bus,  con buenas vistas. Te financiamos el 100% de la vivienda . Consultanos y pide cita para  verlo. Te lo enseña vallksa.";0;0;0
309500;Piso en Paseo Hospital Militar;7981.3378080852635;None;None;-88.18422671110491;20.69922675;154;5;Piso;2;4;Centro (Valladolid Capital);Valladolid;32596.0;VIDEO INFORMATIVO: para verlo busque en youtube GRUPOSUR 24116.<br/>Les presento un magnífico piso en el Paseo del Hospital Militar, junto al Paseo de Zorrilla y a pocos metros del Campo Grande, en el centro de Valladolid. El portal ha sido recientemente reformado y no tiene escaleras desde la calle hasta el ascensor, con lo que es accesible.  Una preciosa y luminosa vivienda exterior de 154 m² construidos con salón, cocina, 4 dormitorios y 2 baños, que forman 130 m² útiles.<br/>Un amplio hall de 6,80 m² da paso al salón de frente y a un pasillo a la derecha. El salón es una preciosa estancia exterior con grandes ventanales que le proporcionan abundante luz natural. Tiene 27 m² con forma casi rectangular. Desde sus ventanas se puede disfrutar de bonitas vistas del Paseo del Hospital Militar. La cocina tiene 11,20 m², con forma rectangular. Está equipada con mobiliario en blanco y algunos electrodomésticos. El pasillo tiene forma de U y en su segundo tramo distribuye dos grandes armarios empotrados, un dormitorio de 8,21 m² y uno de los dos baños, que tiene 3,10 m² y está provisto de bañera. El último tramo del pasillo distribuye dos dormitorios a la izquierda, de 13,50 m² y 9,80 m², ambos situados en un luminoso patio de manzana, el segundo baño de la vivienda a la derecha y otro dormitorio de frente. El baño tiene 4,40 m² e y dispone de bañera y de ventana que le proporciona luz natural. El cuarto dormitorio de la vivienda tiene 8,20 m² con forma cuadrangular. <br/>Calefacción de gas natural, ventanas con carpintería de madera, suelos de parquet y cuota comunitaria de 85 euros mensuales. Una vivienda única, situada a  pocos metros del Paseo de Zorrilla en lugar privilegiado para vivir, rodeado de todas las comodidades y de los servicios educativos y comerciales necesarios y excelentemente comunicada con transporte público, con la estación del AVE a pocos metros. Si desea más información o si desea solicitar una cita para visitar la vivienda, no dude en ponerse en contacto conmigo. Me llamo Ana. Muchas gracias por su interés.;1;0;0
245400;Piso en calle del Doctor Villacián;2.12148283286028;None;None;-4.747465900000001;41.639199600000005;147;5;Piso;2;4;Parquesol (Valladolid Capital);Valladolid;28580.0;Amplio piso de 107m² en Valladolid, en la zona de Parquesol. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.<br/><br/>Se encuentra en un quinto piso con ascensor y se distribuye en un amplio y acogedor salón, cuatro dormitorios, dos cuartos de baño completos, y cocina amueblada, completamente independiente del resto de estancias y equipada con electrodomésticos. Además, el piso cuenta con balcón por lo que podrás disfrutar de luz natural en toda la estancia, terraza, armarios empotrados y trastero, para aumentar la capacidad de almacenaje de tu hogar. El inmueble es todo exterior. También tiene jardín comunitario. Este piso está situado en una vía de fácil acceso, tiene una plaza de garaje para un coche grande, para que puedas aparcar con comodidad. Además, por su orientación este, en esta casa disfrutarás del sol por las mañanas.<br/><br/>La vivienda se vende sin amueblar y en buen estado, lista para entrar a vivir. En cuanto a las calidades, este piso dispone de aire acondicionado con bomba de calor en salón, calefacción por acumuladores, las ventanas son de aluminio, las puertas son de madera, y el suelo es de parquet en la zona del salón y las habitaciones, que da mucha calidez a la vivienda, y de gres en el resto de la casa, de fácil mantenimiento y gran resistencia. Un detalle a tener en cuenta es que los locales forman parte de la comunidad y aportan el alquiler, con lo que la comunidad es más baja.<br/><br/>Esta casa está situada en una zona tranquila, bien comunicada, con todos los servicios a tu alcance, muy cerca de la parada de autobús, la estación de tren. En la mejor zona de Parquesol, al lado de El Corte Inglés, la Avenida de Salamanca, Junta de Castilla y León, Museo de la Ciencia. Para mayor comodidad, la vivienda se encuentra muy cerca de un hospital y de un colegio.<br/><br/>De particular a particular. Sin comisiones. Llámanos y visita esta vivienda.<br/>h1o1u3s9e4l3l;1;1;1
88000;Piso en calle del Cardenal Torquemada;1.5709970196267369;None;None;-4.719921299999999;41.664554700000004;95;5;Piso;1;3;Barrio España-San Pedro Regalado (Valladolid Capital);Valladolid;18984.0;Oportunidad vivienda reformada  en la mejor zona de la rondilla de tres dormitorios, dos terrazas, muy soleado, cocina amueblada,ascensor. Financiamos la compra de este inmueble sin entrada y al 100%!!!;1;0;0
137000;Apartamento en calle de Colón;0.8771966075968124;None;None;-4.718064099999999;41.6528674;80;2;Piso;1;2;Universidad (Valladolid Capital);Valladolid;26676.0;¡ Atencion! Solo hasta 28 de febrero! . Si reservas este piso, en el mes dea febrero podra comprarlo a un precio excepcional. Bajada de precio. ! ¡Ocasion! Aprovecha y compra un piso junto al hospital clínico, la iglesia de la antigua, la casa de colón, la catedral de valladolid, la universidad de valladolid.. .Cym inmobiliaria, vende junto palacio santa cruz, casa colon, y dos minutos de hospital clinico.piso para entrar a vivir, muy acogedor, dos dormitorios muy amplios y salón independiente, exterior a la calle colon.magnifica ocasion como inversion, zona muy buena para alquilar. La vivienda esta para entrar a vivir.cocina amueblada con electrodomésticos, lavavajillas, vitrocerámica, horno, campana, lavadora y frigoríficosuelos de madera, doble ventana, calefacción, gas individual, baño con plato de ducha, ascensor para visitarlo llamar al teléfono de contacto. 656 790 879/657 623 918..;1;0;0
90000;Piso en calle Celtas Cortos;1.798610529524986;None;None;-4.7216182;41.636625200000005;84;5;Piso;1;3;Las Delicias (Valladolid Capital);Valladolid;18614.0;TU VIVIENDA<br/>Tu inmobiliaria de confianza vende piso en muy buenas condiciones.<br/>Tres dormitorios, un baño, salón y cocina. <br/>Tiene una galeria, a la cual se accede desde el salón.<br/>Muy cerca de todos los servicios centrales.<br/>Características.<br/><br/>Superficie total 84 m², piso superficie útil 76 m², hab. individuales: 3, 1 baño, antigüedad entre 20 y 30 años, calefacción (gas natural), estado conservación: buen estado, nivel energético de emisiones:  E, 85, nivel energético de consumo:  E, 85.;1;0;0
249000;Casa adosada en calle de la Noche;;None;None;;;159;Sin altura;Casa;3;4;Camino de la Esperanza-Arturo León (Valladolid Capital);Valladolid;19537.0;"Si buscas una vivienda espaciosa cerca del paseo zorrilla, arteria principal de nuestra ciudad, ésta es tu oportunidad!<br/>Alfacasagetion te presenta esta maravillosa vivienda unifamiliar,dividida en dos plantas, con plaza de garaje y servicios de calefacción de gas natural.<br/>En la planta baja podrás encontrar un amplio y soleado salón, la cocina es muy funcional y está equipada, en ella puedes acceder a un patio de 30 metros para esas agradables veladas en días soleados. Además, en esta planta baja hay un dormitorio y un baño geriátrico, adaptado para personas con movilidad reducida.<br/>Llegamos a la primera planta, dispone de tres amplios dormitorios, uno de ellos tipo suite con un baño y para el resto de la planta encontrarás otro baño equipado.<br/>La situación de la vivienda es excelente, cuentas con todos los servicios a tu alcance.<br/>No lo pienses más, ésta es la vivienda que buscas.<br/>¡Llámanos y consulta más información!<br/>El equipo de alfacasagetion tiene la solución para la casa de tus sueños.<br/> <br/>No cobramos honorarios al comprador. Trato directo con la propiedad, total transparencia..";0;1;1
